time,pco2_in_sea_water,pco2_in_sea_water_qc_agg,z
UTC,microatm,,m
2008-11-15T03:17:00Z,343.3,2,0.0
2008-11-15T06:17:00Z,350.4,2,0.0
2008-11-15T09:17:00Z,353.3,2,0.0
2008-11-15T12:17:00Z,348.8,2,0.0
2008-11-15T15:17:00Z,342.6,2,0.0
2008-11-15T18:17:00Z,350.6,2,0.0
2008-11-15T21:17:00Z,352.9,2,0.0
2008-11-16T00:17:00Z,343.0,2,0.0
2008-11-16T03:17:00Z,338.5,2,0.0
2008-11-16T06:17:00Z,340.9,2,0.0
2008-11-16T09:17:00Z,342.1,2,0.0
2008-11-16T12:17:00Z,336.1,2,0.0
2008-11-16T15:17:00Z,330.8,2,0.0
2008-11-16T18:17:00Z,333.5,2,0.0
2008-11-16T21:17:00Z,336.1,2,0.0
2008-11-17T00:17:00Z,335.4,2,0.0
2008-11-17T03:17:00Z,329.6,2,0.0
2008-11-17T06:17:00Z,330.1,2,0.0
2008-11-17T09:17:00Z,331.6,2,0.0
2008-11-17T12:17:00Z,328.7,2,0.0
2008-11-17T15:17:00Z,325.4,2,0.0
2008-11-17T18:17:00Z,332.5,2,0.0
2008-11-17T21:17:00Z,333.7,2,0.0
2008-11-18T00:17:00Z,334.0,2,0.0
2008-11-18T03:17:00Z,331.8,2,0.0
2008-11-18T06:17:00Z,326.7,2,0.0
2008-11-18T09:17:00Z,325.5,2,0.0
2008-11-18T12:17:00Z,324.2,2,0.0
2008-11-18T15:17:00Z,317.6,2,0.0
2008-11-18T18:17:00Z,314.4,2,0.0
2008-11-18T21:17:00Z,317.2,2,0.0
2008-11-19T00:17:00Z,318.1,2,0.0
2008-11-19T03:17:00Z,315.8,2,0.0
2008-11-19T06:17:00Z,312.5,2,0.0
2008-11-19T09:17:00Z,315.5,2,0.0
2008-11-19T12:17:00Z,319.0,2,0.0
2008-11-19T15:17:00Z,323.5,2,0.0
2008-11-19T18:17:00Z,320.9,2,0.0
2008-11-19T21:17:00Z,321.7,2,0.0
2008-11-20T00:17:00Z,322.5,2,0.0
2008-11-20T03:17:00Z,326.3,2,0.0
2008-11-20T06:17:00Z,321.7,2,0.0
2008-11-20T09:17:00Z,321.8,2,0.0
2008-11-20T12:17:00Z,322.9,2,0.0
2008-11-20T15:17:00Z,328.2,2,0.0
2008-11-20T18:17:00Z,327.4,2,0.0
2008-11-20T21:17:00Z,329.0,2,0.0
2008-11-21T00:17:00Z,326.8,2,0.0
2008-11-21T03:17:00Z,327.1,2,0.0
2008-11-21T06:17:00Z,328.5,2,0.0
2008-11-21T09:17:00Z,327.5,2,0.0
2008-11-21T12:17:00Z,319.4,2,0.0
2008-11-21T15:17:00Z,323.3,2,0.0
2008-11-21T18:17:00Z,319.4,2,0.0
2008-11-21T21:17:00Z,314.9,2,0.0
2008-11-22T00:17:00Z,313.2,2,0.0
2008-11-22T03:17:00Z,315.6,2,0.0
2008-11-22T06:17:00Z,311.6,2,0.0
2008-11-22T09:17:00Z,310.9,2,0.0
2008-11-22T12:17:00Z,307.7,2,0.0
2008-11-22T15:17:00Z,311.0,2,0.0
2008-11-22T18:17:00Z,307.3,2,0.0
2008-11-22T21:17:00Z,304.4,2,0.0
2008-11-23T00:17:00Z,303.3,2,0.0
2008-11-23T03:17:00Z,307.8,2,0.0
2008-11-23T06:17:00Z,307.8,2,0.0
2008-11-23T09:17:00Z,304.8,2,0.0
2008-11-23T12:17:00Z,308.8,2,0.0
2008-11-23T15:17:00Z,315.8,2,0.0
2008-11-23T18:17:00Z,310.2,2,0.0
2008-11-23T21:17:00Z,305.3,2,0.0
2008-11-24T00:17:00Z,309.6,2,0.0
2008-11-24T03:17:00Z,308.9,2,0.0
2008-11-24T06:17:00Z,309.2,2,0.0
2008-11-24T09:17:00Z,307.4,2,0.0
2008-11-24T12:17:00Z,309.7,2,0.0
2008-11-24T15:17:00Z,309.1,2,0.0
2008-11-24T18:17:00Z,317.4,2,0.0
2008-11-24T21:17:00Z,311.0,2,0.0
2008-11-25T00:17:00Z,308.2,2,0.0
2008-11-25T03:17:00Z,311.2,2,0.0
2008-11-25T06:17:00Z,314.4,2,0.0
2008-11-25T09:17:00Z,315.6,2,0.0
2008-11-25T12:17:00Z,312.6,2,0.0
2008-11-25T15:17:00Z,312.1,2,0.0
2008-11-25T18:17:00Z,312.9,2,0.0
2008-11-25T21:17:00Z,313.7,2,0.0
2008-11-26T00:17:00Z,313.8,2,0.0
2008-11-26T03:17:00Z,317.2,2,0.0
2008-11-26T06:17:00Z,318.5,2,0.0
2008-11-26T09:17:00Z,314.9,2,0.0
2008-11-26T12:17:00Z,312.5,2,0.0
2008-11-26T15:17:00Z,313.4,2,0.0
2008-11-26T18:17:00Z,318.8,2,0.0
2008-11-26T21:17:00Z,315.2,2,0.0
2008-11-27T00:17:00Z,313.7,2,0.0
2008-11-27T03:17:00Z,315.5,2,0.0
2008-11-27T06:17:00Z,316.9,2,0.0
2008-11-27T09:17:00Z,315.2,2,0.0
2008-11-27T12:17:00Z,311.7,2,0.0
2008-11-27T15:17:00Z,314.6,2,0.0
2008-11-27T18:17:00Z,325.7,2,0.0
2008-11-27T21:17:00Z,320.4,2,0.0
2008-11-28T00:17:00Z,313.2,2,0.0
2008-11-28T03:17:00Z,317.1,2,0.0
2008-11-28T06:17:00Z,319.5,2,0.0
2008-11-28T09:17:00Z,319.7,2,0.0
2008-11-28T12:17:00Z,316.7,2,0.0
2008-11-28T15:17:00Z,318.3,2,0.0
2008-11-28T18:17:00Z,321.7,2,0.0
2008-11-28T21:17:00Z,324.8,2,0.0
2008-11-29T00:17:00Z,326.1,2,0.0
2008-11-29T03:17:00Z,326.8,2,0.0
2008-11-29T06:17:00Z,327.3,2,0.0
2008-11-29T09:17:00Z,328.0,2,0.0
2008-11-29T12:17:00Z,326.1,2,0.0
2008-11-29T15:17:00Z,327.3,2,0.0
2008-11-29T18:17:00Z,343.1,2,0.0
2008-11-29T21:17:00Z,348.7,2,0.0
2008-11-30T00:17:00Z,347.5,2,0.0
2008-11-30T03:17:00Z,348.7,2,0.0
2008-11-30T06:17:00Z,349.0,2,0.0
2008-11-30T09:17:00Z,345.2,2,0.0
2008-11-30T12:17:00Z,338.0,2,0.0
2008-11-30T15:17:00Z,329.0,2,0.0
2008-11-30T18:17:00Z,327.2,2,0.0
2008-11-30T21:17:00Z,327.7,2,0.0
2008-12-01T00:17:00Z,329.9,2,0.0
2008-12-01T03:17:00Z,331.4,2,0.0
2008-12-01T06:17:00Z,328.1,2,0.0
2008-12-01T09:17:00Z,327.0,2,0.0
2008-12-01T12:17:00Z,328.5,2,0.0
2008-12-01T15:17:00Z,329.9,2,0.0
2008-12-01T18:17:00Z,332.6,2,0.0
2008-12-01T21:17:00Z,332.9,2,0.0
2008-12-02T00:17:00Z,335.4,2,0.0
2008-12-02T03:17:00Z,337.9,2,0.0
2008-12-02T06:17:00Z,337.7,2,0.0
2008-12-02T09:17:00Z,333.4,2,0.0
2008-12-02T12:17:00Z,332.2,2,0.0
2008-12-02T15:17:00Z,336.4,2,0.0
2008-12-02T18:17:00Z,332.1,2,0.0
2008-12-02T21:17:00Z,333.3,2,0.0
2008-12-03T00:17:00Z,334.2,2,0.0
2008-12-03T03:17:00Z,335.3,2,0.0
2008-12-03T06:17:00Z,329.8,2,0.0
2008-12-03T09:17:00Z,329.3,2,0.0
2008-12-03T12:17:00Z,332.2,2,0.0
2008-12-03T15:17:00Z,333.1,2,0.0
2008-12-03T18:17:00Z,351.2,2,0.0
2008-12-03T21:17:00Z,343.1,2,0.0
2008-12-04T00:17:00Z,329.9,2,0.0
2008-12-04T03:17:00Z,331.7,2,0.0
2008-12-04T06:17:00Z,333.5,2,0.0
2008-12-04T09:17:00Z,335.8,2,0.0
2008-12-04T12:17:00Z,336.8,2,0.0
2008-12-04T15:17:00Z,338.2,2,0.0
2008-12-04T18:17:00Z,347.9,2,0.0
2008-12-04T21:17:00Z,346.3,2,0.0
2008-12-05T00:17:00Z,335.7,2,0.0
2008-12-05T03:17:00Z,340.1,2,0.0
2008-12-05T06:17:00Z,339.0,2,0.0
2008-12-05T09:17:00Z,337.2,2,0.0
2008-12-05T12:17:00Z,336.5,2,0.0
2008-12-05T15:17:00Z,337.6,2,0.0
2008-12-05T18:17:00Z,335.9,2,0.0
2008-12-05T21:17:00Z,330.1,2,0.0
2008-12-06T00:17:00Z,331.7,2,0.0
2008-12-06T03:17:00Z,332.9,2,0.0
2008-12-06T06:17:00Z,333.6,2,0.0
2008-12-06T09:17:00Z,331.7,2,0.0
2008-12-06T12:17:00Z,334.4,2,0.0
2008-12-06T15:17:00Z,333.8,2,0.0
2008-12-06T18:17:00Z,337.0,2,0.0
2008-12-06T21:17:00Z,332.9,2,0.0
2008-12-07T00:17:00Z,329.5,2,0.0
2008-12-07T03:17:00Z,330.5,2,0.0
2008-12-07T06:17:00Z,330.9,2,0.0
2008-12-07T09:17:00Z,324.1,2,0.0
2008-12-07T12:17:00Z,320.3,2,0.0
2008-12-07T15:17:00Z,319.9,2,0.0
2008-12-07T18:17:00Z,326.2,2,0.0
2008-12-07T21:17:00Z,326.4,2,0.0
2008-12-08T00:17:00Z,323.7,2,0.0
2008-12-08T03:17:00Z,324.0,2,0.0
2008-12-08T06:17:00Z,323.7,2,0.0
2008-12-08T09:17:00Z,324.2,2,0.0
2008-12-08T12:17:00Z,327.0,2,0.0
2008-12-08T15:17:00Z,325.8,2,0.0
2008-12-08T18:17:00Z,323.2,2,0.0
2008-12-08T21:17:00Z,321.8,2,0.0
2008-12-09T00:17:00Z,319.6,2,0.0
2008-12-09T03:17:00Z,318.3,2,0.0
2008-12-09T06:17:00Z,321.6,2,0.0
2008-12-09T09:17:00Z,321.2,2,0.0
2008-12-09T12:17:00Z,323.9,2,0.0
2008-12-09T15:17:00Z,325.0,2,0.0
2008-12-09T18:17:00Z,325.8,2,0.0
2008-12-09T21:17:00Z,323.7,2,0.0
2008-12-10T00:17:00Z,322.1,2,0.0
2008-12-10T03:17:00Z,321.6,2,0.0
2008-12-10T06:17:00Z,323.7,2,0.0
2008-12-10T09:17:00Z,321.8,2,0.0
2008-12-10T12:17:00Z,322.9,2,0.0
2008-12-10T15:17:00Z,328.4,2,0.0
2008-12-10T18:17:00Z,338.4,2,0.0
2008-12-10T21:17:00Z,333.5,2,0.0
2008-12-11T00:17:00Z,328.1,2,0.0
2008-12-11T03:17:00Z,328.7,2,0.0
2008-12-11T06:17:00Z,329.0,2,0.0
2008-12-11T09:17:00Z,327.5,2,0.0
2008-12-11T12:17:00Z,331.4,2,0.0
2008-12-11T15:17:00Z,333.0,2,0.0
2008-12-11T18:17:00Z,333.6,2,0.0
2008-12-11T21:17:00Z,332.2,2,0.0
2008-12-12T00:17:00Z,331.7,2,0.0
2008-12-12T03:17:00Z,336.9,2,0.0
2008-12-12T06:17:00Z,NaN,2,0.0
2008-12-12T09:17:00Z,317.3,2,0.0
2008-12-12T12:17:00Z,322.2,2,0.0
2008-12-12T15:17:00Z,320.2,2,0.0
2008-12-12T18:17:00Z,320.0,2,0.0
2008-12-12T21:17:00Z,319.6,2,0.0
2008-12-13T00:17:00Z,319.8,2,0.0
2008-12-13T03:17:00Z,316.6,2,0.0
2008-12-13T06:17:00Z,314.2,2,0.0
2008-12-13T09:17:00Z,315.0,2,0.0
2008-12-13T12:17:00Z,316.3,2,0.0
2008-12-13T15:17:00Z,316.1,2,0.0
2008-12-13T18:17:00Z,310.9,2,0.0
2008-12-13T21:17:00Z,308.9,2,0.0
2008-12-14T00:17:00Z,310.5,2,0.0
2008-12-14T03:17:00Z,313.0,2,0.0
2008-12-14T06:17:00Z,316.3,2,0.0
2008-12-14T09:17:00Z,314.9,2,0.0
2008-12-14T12:17:00Z,313.0,2,0.0
2008-12-14T15:17:00Z,311.5,2,0.0
2008-12-14T18:17:00Z,314.2,2,0.0
2008-12-14T21:17:00Z,312.0,2,0.0
2008-12-15T00:17:00Z,311.3,2,0.0
2008-12-15T03:17:00Z,311.4,2,0.0
2008-12-15T06:17:00Z,312.4,2,0.0
2008-12-15T09:17:00Z,314.2,2,0.0
2008-12-15T12:17:00Z,311.0,2,0.0
2008-12-15T15:17:00Z,310.9,2,0.0
2008-12-15T18:17:00Z,320.9,2,0.0
2008-12-15T21:17:00Z,316.6,2,0.0
2008-12-16T00:17:00Z,312.8,2,0.0
2008-12-16T03:17:00Z,314.7,2,0.0
2008-12-16T06:17:00Z,316.9,2,0.0
2008-12-16T09:17:00Z,319.2,2,0.0
2008-12-16T12:17:00Z,317.1,2,0.0
2008-12-16T15:17:00Z,314.8,2,0.0
2008-12-16T18:17:00Z,329.1,2,0.0
2008-12-16T21:17:00Z,320.7,2,0.0
2008-12-17T00:17:00Z,318.0,2,0.0
2008-12-17T03:17:00Z,317.2,2,0.0
2008-12-17T06:17:00Z,316.8,2,0.0
2008-12-17T09:17:00Z,318.8,2,0.0
2008-12-17T12:17:00Z,318.2,2,0.0
2008-12-17T15:17:00Z,317.1,2,0.0
2008-12-17T18:17:00Z,332.8,2,0.0
2008-12-17T21:17:00Z,321.4,2,0.0
2008-12-18T00:17:00Z,320.4,2,0.0
2008-12-18T03:17:00Z,318.8,2,0.0
2008-12-18T06:17:00Z,319.8,2,0.0
2008-12-18T09:17:00Z,322.8,2,0.0
2008-12-18T12:17:00Z,323.9,2,0.0
2008-12-18T15:17:00Z,321.6,2,0.0
2008-12-18T18:17:00Z,338.5,2,0.0
2008-12-18T21:17:00Z,334.5,2,0.0
2008-12-19T00:17:00Z,326.2,2,0.0
2008-12-19T03:17:00Z,325.1,2,0.0
2008-12-19T06:17:00Z,322.5,2,0.0
2008-12-19T09:17:00Z,323.8,2,0.0
2008-12-19T12:17:00Z,323.9,2,0.0
2008-12-19T15:17:00Z,323.9,2,0.0
2008-12-19T18:17:00Z,324.8,2,0.0
2008-12-19T21:17:00Z,328.7,2,0.0
2008-12-20T00:17:00Z,328.7,2,0.0
2008-12-20T03:17:00Z,328.1,2,0.0
2008-12-20T06:17:00Z,323.9,2,0.0
2008-12-20T09:17:00Z,323.8,2,0.0
2008-12-20T12:17:00Z,324.8,2,0.0
2008-12-20T15:17:00Z,325.4,2,0.0
2008-12-20T18:17:00Z,326.2,2,0.0
2008-12-20T21:17:00Z,325.5,2,0.0
2008-12-21T00:17:00Z,327.8,2,0.0
2008-12-21T03:17:00Z,330.0,2,0.0
2008-12-21T06:17:00Z,328.1,2,0.0
2008-12-21T09:17:00Z,330.7,2,0.0
2008-12-21T12:17:00Z,332.6,2,0.0
2008-12-21T15:17:00Z,332.8,2,0.0
2008-12-21T18:17:00Z,334.3,2,0.0
2008-12-21T21:17:00Z,332.7,2,0.0
2008-12-22T00:17:00Z,330.3,2,0.0
2008-12-22T03:17:00Z,328.2,2,0.0
2008-12-22T06:17:00Z,325.1,2,0.0
2008-12-22T09:17:00Z,322.6,2,0.0
2008-12-22T12:17:00Z,320.5,2,0.0
2008-12-22T15:17:00Z,320.6,2,0.0
2008-12-22T18:17:00Z,319.3,2,0.0
2008-12-22T21:17:00Z,319.2,2,0.0
2008-12-23T00:17:00Z,318.9,2,0.0
2008-12-23T03:17:00Z,319.4,2,0.0
2008-12-23T06:17:00Z,319.1,2,0.0
2008-12-23T09:17:00Z,319.9,2,0.0
2008-12-23T12:17:00Z,323.4,2,0.0
2008-12-23T15:17:00Z,320.7,2,0.0
2008-12-23T18:17:00Z,319.5,2,0.0
2008-12-23T21:17:00Z,318.2,2,0.0
2008-12-24T00:17:00Z,318.5,2,0.0
2008-12-24T03:17:00Z,318.3,2,0.0
2008-12-24T06:17:00Z,319.3,2,0.0
2008-12-24T09:17:00Z,319.1,2,0.0
2008-12-24T12:17:00Z,320.5,2,0.0
2008-12-24T15:17:00Z,321.3,2,0.0
2008-12-24T18:17:00Z,325.3,2,0.0
2008-12-24T21:17:00Z,322.8,2,0.0
2008-12-25T00:17:00Z,323.0,2,0.0
2008-12-25T03:17:00Z,323.5,2,0.0
2008-12-25T06:17:00Z,324.8,2,0.0
2008-12-25T09:17:00Z,326.1,2,0.0
2008-12-25T12:17:00Z,328.0,2,0.0
2008-12-25T15:17:00Z,330.7,2,0.0
2008-12-25T18:17:00Z,342.2,2,0.0
2008-12-25T21:17:00Z,340.4,2,0.0
2008-12-26T00:17:00Z,336.9,2,0.0
2008-12-26T03:17:00Z,338.3,2,0.0
2008-12-26T06:17:00Z,352.0,2,0.0
2008-12-26T09:17:00Z,348.5,2,0.0
2008-12-26T12:17:00Z,339.6,2,0.0
2008-12-26T15:17:00Z,341.4,2,0.0
2008-12-26T18:17:00Z,350.9,2,0.0
2008-12-26T21:17:00Z,343.4,2,0.0
2008-12-27T00:17:00Z,337.3,2,0.0
2008-12-27T03:17:00Z,336.4,2,0.0
2008-12-27T06:17:00Z,332.7,2,0.0
2008-12-27T09:17:00Z,331.6,2,0.0
2008-12-27T12:17:00Z,333.7,2,0.0
2008-12-27T15:17:00Z,335.1,2,0.0
2008-12-27T18:17:00Z,347.9,2,0.0
2008-12-27T21:17:00Z,356.6,2,0.0
2008-12-28T00:17:00Z,332.7,2,0.0
2008-12-28T03:17:00Z,330.2,2,0.0
2008-12-28T06:17:00Z,331.7,2,0.0
2008-12-28T09:17:00Z,330.1,2,0.0
2008-12-28T12:17:00Z,329.2,2,0.0
2008-12-28T15:17:00Z,329.3,2,0.0
2008-12-28T18:17:00Z,335.4,2,0.0
2008-12-28T21:17:00Z,341.2,2,0.0
2008-12-29T00:17:00Z,336.2,2,0.0
2008-12-29T03:17:00Z,336.9,2,0.0
2008-12-29T06:17:00Z,333.3,2,0.0
2008-12-29T09:17:00Z,336.1,2,0.0
2008-12-29T12:17:00Z,333.9,2,0.0
2008-12-29T15:17:00Z,333.6,2,0.0
2008-12-29T18:17:00Z,337.3,2,0.0
2008-12-29T21:17:00Z,340.3,2,0.0
2008-12-30T00:17:00Z,335.4,2,0.0
2008-12-30T03:17:00Z,332.9,2,0.0
2008-12-30T06:17:00Z,330.9,2,0.0
2008-12-30T09:17:00Z,332.5,2,0.0
2008-12-30T12:17:00Z,334.2,2,0.0
2008-12-30T15:17:00Z,333.7,2,0.0
2008-12-30T18:17:00Z,344.8,2,0.0
2008-12-30T21:17:00Z,340.9,2,0.0
2008-12-31T00:17:00Z,332.0,2,0.0
2008-12-31T03:17:00Z,334.8,2,0.0
2008-12-31T06:17:00Z,334.6,2,0.0
2008-12-31T09:17:00Z,330.7,2,0.0
2008-12-31T12:17:00Z,332.3,2,0.0
2008-12-31T15:17:00Z,332.5,2,0.0
2008-12-31T18:17:00Z,337.6,2,0.0
2008-12-31T21:17:00Z,337.0,2,0.0
2009-01-01T00:17:00Z,338.8,2,0.0
2009-01-01T03:17:00Z,331.5,2,0.0
2009-01-01T06:17:00Z,328.5,2,0.0
2009-01-01T09:17:00Z,327.0,2,0.0
2009-01-01T12:17:00Z,326.0,2,0.0
2009-01-01T15:17:00Z,324.1,2,0.0
2009-01-01T18:17:00Z,324.7,2,0.0
2009-01-01T21:17:00Z,326.7,2,0.0
2009-01-02T00:17:00Z,326.4,2,0.0
2009-01-02T03:17:00Z,328.2,2,0.0
2009-01-02T06:17:00Z,329.7,2,0.0
2009-01-02T09:17:00Z,330.7,2,0.0
2009-01-02T12:17:00Z,332.1,2,0.0
2009-01-02T15:17:00Z,333.3,2,0.0
2009-01-02T18:17:00Z,332.5,2,0.0
2009-01-02T21:17:00Z,333.4,2,0.0
2009-01-03T00:17:00Z,331.9,2,0.0
2009-01-03T03:17:00Z,333.9,2,0.0
2009-01-03T06:17:00Z,334.3,2,0.0
2009-01-03T09:17:00Z,333.7,2,0.0
2009-01-03T12:17:00Z,341.2,2,0.0
2009-01-03T15:17:00Z,343.2,2,0.0
2009-01-03T18:17:00Z,346.7,2,0.0
2009-01-03T21:17:00Z,341.7,2,0.0
2009-01-04T00:17:00Z,344.2,2,0.0
2009-01-04T03:17:00Z,344.8,2,0.0
2009-01-04T06:17:00Z,345.9,2,0.0
2009-01-04T09:17:00Z,348.2,2,0.0
2009-01-04T12:17:00Z,346.0,2,0.0
2009-01-04T15:17:00Z,348.1,2,0.0
2009-01-04T18:17:00Z,352.7,2,0.0
2009-01-04T21:17:00Z,355.5,2,0.0
2009-01-05T00:17:00Z,360.8,2,0.0
2009-01-05T03:17:00Z,364.8,2,0.0
2009-01-05T06:17:00Z,361.1,2,0.0
2009-01-05T09:17:00Z,369.5,2,0.0
2009-01-05T12:17:00Z,365.0,2,0.0
2009-01-05T15:17:00Z,379.2,2,0.0
2009-01-05T18:17:00Z,391.4,2,0.0
2009-01-05T21:17:00Z,383.6,2,0.0
2009-01-06T00:17:00Z,376.2,2,0.0
2009-01-06T03:17:00Z,368.3,2,0.0
2009-01-06T06:17:00Z,358.3,2,0.0
2009-01-06T09:17:00Z,358.4,2,0.0
2009-01-06T12:17:00Z,357.6,2,0.0
2009-01-06T15:17:00Z,356.5,2,0.0
2009-01-06T18:17:00Z,359.4,2,0.0
2009-01-06T21:17:00Z,358.9,2,0.0
2009-01-07T00:17:00Z,360.7,2,0.0
2009-01-07T03:17:00Z,362.6,2,0.0
2009-01-07T06:17:00Z,361.7,2,0.0
2009-01-07T09:17:00Z,356.6,2,0.0
2009-01-07T12:17:00Z,362.1,2,0.0
2009-01-07T15:17:00Z,363.1,2,0.0
2009-01-07T18:17:00Z,362.8,2,0.0
2009-01-07T21:17:00Z,NaN,2,0.0
2009-01-08T00:17:00Z,362.7,2,0.0
2009-01-08T03:17:00Z,363.1,2,0.0
2009-01-08T06:17:00Z,364.7,2,0.0
2009-01-08T09:17:00Z,361.6,2,0.0
2009-01-08T12:17:00Z,358.4,2,0.0
2009-01-08T15:17:00Z,366.4,2,0.0
2009-01-08T18:17:00Z,367.4,2,0.0
2009-01-08T21:17:00Z,365.9,2,0.0
2009-01-09T00:17:00Z,363.8,2,0.0
2009-01-09T03:17:00Z,365.5,2,0.0
2009-01-09T06:17:00Z,363.2,2,0.0
2009-01-09T09:17:00Z,360.6,2,0.0
2009-01-09T12:17:00Z,353.4,2,0.0
2009-01-09T15:17:00Z,358.4,2,0.0
2009-01-09T18:17:00Z,359.9,2,0.0
2009-01-09T21:17:00Z,358.1,2,0.0
2009-01-10T00:17:00Z,354.7,2,0.0
2009-01-10T03:17:00Z,356.4,2,0.0
2009-01-10T06:17:00Z,358.3,2,0.0
2009-01-10T09:17:00Z,358.0,2,0.0
2009-01-10T12:17:00Z,357.9,2,0.0
2009-01-10T15:17:00Z,366.5,2,0.0
2009-01-10T18:17:00Z,392.2,2,0.0
2009-01-10T21:17:00Z,370.8,2,0.0
2009-01-11T00:17:00Z,361.7,2,0.0
2009-01-11T03:17:00Z,365.3,2,0.0
2009-01-11T06:17:00Z,370.5,2,0.0
2009-01-11T09:17:00Z,369.3,2,0.0
2009-01-11T12:17:00Z,365.9,2,0.0
2009-01-11T15:17:00Z,369.1,2,0.0
2009-01-11T18:17:00Z,369.4,2,0.0
2009-01-11T21:17:00Z,370.5,2,0.0
2009-01-12T00:17:00Z,367.5,2,0.0
2009-01-12T03:17:00Z,367.4,2,0.0
2009-01-12T06:17:00Z,364.6,2,0.0
2009-01-12T09:17:00Z,362.1,2,0.0
2009-01-12T12:17:00Z,361.2,2,0.0
2009-01-12T15:17:00Z,363.6,2,0.0
2009-01-12T18:17:00Z,364.8,2,0.0
2009-01-12T21:17:00Z,362.8,2,0.0
2009-01-13T00:17:00Z,361.6,2,0.0
2009-01-13T03:17:00Z,363.2,2,0.0
2009-01-13T06:17:00Z,363.4,2,0.0
2009-01-13T09:17:00Z,360.7,2,0.0
2009-01-13T12:17:00Z,360.0,2,0.0
2009-01-13T15:17:00Z,355.7,2,0.0
2009-01-13T18:17:00Z,354.9,2,0.0
2009-01-13T21:17:00Z,359.3,2,0.0
2009-01-14T00:17:00Z,357.4,2,0.0
2009-01-14T03:17:00Z,358.5,2,0.0
2009-01-14T06:17:00Z,360.8,2,0.0
2009-01-14T09:17:00Z,357.5,2,0.0
2009-01-14T12:17:00Z,355.5,2,0.0
2009-01-14T15:17:00Z,354.3,2,0.0
2009-01-14T18:17:00Z,358.3,2,0.0
2009-01-14T21:17:00Z,357.9,2,0.0
2009-01-15T00:17:00Z,351.2,2,0.0
2009-01-15T03:17:00Z,354.9,2,0.0
2009-01-15T06:17:00Z,353.6,2,0.0
2009-01-15T09:17:00Z,353.3,2,0.0
2009-01-15T12:17:00Z,355.5,2,0.0
2009-01-15T15:17:00Z,357.2,2,0.0
2009-01-15T18:17:00Z,358.1,2,0.0
2009-01-15T21:17:00Z,356.0,2,0.0
2009-01-16T00:17:00Z,357.7,2,0.0
2009-01-16T03:17:00Z,349.9,2,0.0
2009-01-16T06:17:00Z,345.5,2,0.0
2009-01-16T09:17:00Z,344.9,2,0.0
2009-01-16T12:17:00Z,343.0,2,0.0
2009-01-16T15:17:00Z,340.1,2,0.0
2009-01-16T18:17:00Z,337.1,2,0.0
2009-01-16T21:17:00Z,337.3,2,0.0
2009-01-17T00:17:00Z,337.5,2,0.0
2009-01-17T03:17:00Z,338.5,2,0.0
2009-01-17T06:17:00Z,340.0,2,0.0
2009-01-17T09:17:00Z,339.4,2,0.0
2009-01-17T12:17:00Z,338.8,2,0.0
2009-01-17T15:17:00Z,339.5,2,0.0
2009-01-17T18:17:00Z,340.7,2,0.0
2009-01-17T21:17:00Z,342.7,2,0.0
2009-01-18T00:17:00Z,336.1,2,0.0
2009-01-18T03:17:00Z,337.0,2,0.0
2009-01-18T06:17:00Z,342.7,2,0.0
2009-01-18T09:17:00Z,346.2,2,0.0
2009-01-18T12:17:00Z,345.5,2,0.0
2009-01-18T15:17:00Z,343.2,2,0.0
2009-01-18T18:17:00Z,345.6,2,0.0
2009-01-18T21:17:00Z,347.2,2,0.0
2009-01-19T00:17:00Z,345.0,2,0.0
2009-01-19T03:17:00Z,345.6,2,0.0
2009-01-19T06:17:00Z,346.2,2,0.0
2009-01-19T09:17:00Z,347.1,2,0.0
2009-01-19T12:17:00Z,342.7,2,0.0
2009-01-19T15:17:00Z,345.3,2,0.0
2009-01-19T18:17:00Z,349.0,2,0.0
2009-01-19T21:17:00Z,348.5,2,0.0
2009-01-20T00:17:00Z,349.6,2,0.0
2009-01-20T03:17:00Z,346.1,2,0.0
2009-01-20T06:17:00Z,347.1,2,0.0
2009-01-20T09:17:00Z,340.6,2,0.0
2009-01-20T12:17:00Z,339.9,2,0.0
2009-01-20T15:17:00Z,335.9,2,0.0
2009-01-20T18:17:00Z,336.5,2,0.0
2009-01-20T21:17:00Z,333.6,2,0.0
2009-01-21T00:17:00Z,332.6,2,0.0
2009-01-21T03:17:00Z,330.6,2,0.0
2009-01-21T06:17:00Z,328.1,2,0.0
2009-01-21T09:17:00Z,325.7,2,0.0
2009-01-21T12:17:00Z,324.6,2,0.0
2009-01-21T15:17:00Z,324.7,2,0.0
2009-01-21T18:17:00Z,325.8,2,0.0
2009-01-21T21:17:00Z,328.5,2,0.0
2009-01-22T00:17:00Z,323.9,2,0.0
2009-01-22T03:17:00Z,329.0,2,0.0
2009-01-22T06:17:00Z,330.1,2,0.0
2009-01-22T09:17:00Z,326.8,2,0.0
2009-01-22T12:17:00Z,326.3,2,0.0
2009-01-22T15:17:00Z,334.6,2,0.0
2009-01-22T18:17:00Z,333.6,2,0.0
2009-01-22T21:17:00Z,328.6,2,0.0
2009-01-23T00:17:00Z,331.3,2,0.0
2009-01-23T03:17:00Z,335.2,2,0.0
2009-01-23T06:17:00Z,328.4,2,0.0
2009-01-23T09:17:00Z,328.7,2,0.0
2009-01-23T12:17:00Z,328.2,2,0.0
2009-01-23T15:17:00Z,336.3,2,0.0
2009-01-23T18:17:00Z,337.6,2,0.0
