time,sea_water_temperature,sea_water_temperature_qc_agg,z
UTC,degree_Celsius,,m
2008-01-29T03:16:00Z,13.217,2,0.0
2008-01-29T06:16:00Z,13.15,2,0.0
2008-01-29T09:16:00Z,12.986,2,0.0
2008-01-29T12:16:00Z,12.963,2,0.0
2008-01-29T15:16:00Z,12.941,2,0.0
2008-01-29T18:16:00Z,13.064,2,0.0
2008-01-29T21:16:00Z,12.976,2,0.0
2008-01-30T00:16:00Z,12.697,2,0.0
2008-01-30T03:16:00Z,12.938,2,0.0
2008-01-30T06:16:00Z,13.166,2,0.0
2008-01-30T09:16:00Z,12.832,2,0.0
2008-01-30T12:16:00Z,12.728,2,0.0
2008-01-30T15:16:00Z,12.663,2,0.0
2008-01-30T18:16:00Z,12.902,2,0.0
2008-01-30T21:16:00Z,12.487,2,0.0
2008-01-31T00:16:00Z,12.086,2,0.0
2008-01-31T03:16:00Z,12.08,2,0.0
2008-01-31T06:16:00Z,12.814,2,0.0
2008-01-31T09:16:00Z,12.814,2,0.0
2008-01-31T12:16:00Z,12.713,2,0.0
2008-01-31T15:16:00Z,12.741,2,0.0
2008-01-31T18:16:00Z,12.894,2,0.0
2008-01-31T21:16:00Z,12.964,2,0.0
2008-02-01T00:16:00Z,12.706,2,0.0
2008-02-01T03:16:00Z,12.69,2,0.0
2008-02-01T06:16:00Z,12.98,2,0.0
2008-02-01T09:16:00Z,13.193,2,0.0
2008-02-01T12:16:00Z,13.101,2,0.0
2008-02-01T15:16:00Z,12.986,2,0.0
2008-02-01T18:16:00Z,13.151,2,0.0
2008-02-01T21:16:00Z,13.297,2,0.0
2008-02-02T00:16:00Z,12.804,2,0.0
2008-02-02T03:16:00Z,12.538,2,0.0
2008-02-02T06:16:00Z,12.732,2,0.0
2008-02-02T09:16:00Z,12.802,2,0.0
2008-02-02T12:16:00Z,12.692,2,0.0
2008-02-02T15:16:00Z,12.572,2,0.0
2008-02-02T18:16:00Z,12.798,2,0.0
2008-02-02T21:16:00Z,12.989,2,0.0
2008-02-03T00:16:00Z,12.738,2,0.0
2008-02-03T03:16:00Z,12.623,2,0.0
2008-02-03T06:16:00Z,12.711,2,0.0
2008-02-03T09:16:00Z,12.818,2,0.0
2008-02-03T12:16:00Z,12.765,2,0.0
2008-02-03T15:16:00Z,12.668,2,0.0
2008-02-03T18:16:00Z,12.676,2,0.0
2008-02-03T21:16:00Z,12.803,2,0.0
2008-02-04T00:16:00Z,12.773,2,0.0
2008-02-04T03:16:00Z,12.614,2,0.0
2008-02-04T06:16:00Z,12.571,2,0.0
2008-02-04T09:16:00Z,12.787,2,0.0
2008-02-04T12:16:00Z,12.805,2,0.0
2008-02-04T15:16:00Z,12.625,2,0.0
2008-02-04T18:16:00Z,12.628,2,0.0
2008-02-04T21:16:00Z,12.848,2,0.0
2008-02-05T00:16:00Z,13.256,2,0.0
2008-02-05T03:16:00Z,12.929,2,0.0
2008-02-05T06:16:00Z,12.894,2,0.0
2008-02-05T09:16:00Z,12.826,2,0.0
2008-02-05T12:16:00Z,12.976,2,0.0
2008-02-05T15:16:00Z,12.82,2,0.0
2008-02-05T18:16:00Z,12.937,2,0.0
2008-02-05T21:16:00Z,13.253,2,0.0
2008-02-06T00:16:00Z,13.553,2,0.0
2008-02-06T03:16:00Z,13.066,2,0.0
2008-02-06T06:16:00Z,12.704,2,0.0
2008-02-06T09:16:00Z,12.828,2,0.0
2008-02-06T12:16:00Z,13.18,2,0.0
2008-02-06T15:16:00Z,13.915,2,0.0
2008-02-06T18:16:00Z,14.226,2,0.0
2008-02-06T21:16:00Z,14.154,2,0.0
2008-02-07T00:16:00Z,14.263,2,0.0
2008-02-07T03:16:00Z,14.091,2,0.0
2008-02-07T06:16:00Z,13.447,2,0.0
2008-02-07T09:16:00Z,13.335,2,0.0
2008-02-07T12:16:00Z,13.509,2,0.0
2008-02-07T15:16:00Z,13.504,2,0.0
2008-02-07T18:16:00Z,13.36,2,0.0
2008-02-07T21:16:00Z,13.558,2,0.0
2008-02-08T00:16:00Z,13.769,2,0.0
2008-02-08T03:16:00Z,13.777,2,0.0
2008-02-08T06:16:00Z,13.505,2,0.0
2008-02-08T09:16:00Z,13.262,2,0.0
2008-02-08T12:16:00Z,13.186,2,0.0
2008-02-08T15:16:00Z,13.281,2,0.0
2008-02-08T18:16:00Z,13.281,2,0.0
2008-02-08T21:16:00Z,13.83,2,0.0
2008-02-09T00:16:00Z,13.573,2,0.0
2008-02-09T03:16:00Z,13.502,2,0.0
2008-02-09T06:16:00Z,13.535,2,0.0
2008-02-09T09:16:00Z,13.322,2,0.0
2008-02-09T12:16:00Z,13.212,2,0.0
2008-02-09T15:16:00Z,13.327,2,0.0
2008-02-09T18:16:00Z,13.601,2,0.0
2008-02-09T21:16:00Z,13.939,2,0.0
2008-02-10T00:16:00Z,13.844,2,0.0
2008-02-10T03:16:00Z,13.797,2,0.0
2008-02-10T06:16:00Z,13.606,2,0.0
2008-02-10T09:16:00Z,13.312,2,0.0
2008-02-10T12:16:00Z,13.282,2,0.0
2008-02-10T15:16:00Z,13.407,2,0.0
2008-02-10T18:16:00Z,13.592,2,0.0
2008-02-10T21:16:00Z,13.752,2,0.0
2008-02-11T00:16:00Z,13.897,2,0.0
2008-02-11T03:16:00Z,13.666,2,0.0
2008-02-11T06:16:00Z,13.524,2,0.0
2008-02-11T09:16:00Z,13.395,2,0.0
2008-02-11T12:16:00Z,13.479,2,0.0
2008-02-11T15:16:00Z,13.639,2,0.0
2008-02-11T18:16:00Z,13.83,2,0.0
2008-02-11T21:16:00Z,13.857,2,0.0
2008-02-12T00:16:00Z,13.686,2,0.0
2008-02-12T03:16:00Z,13.724,2,0.0
2008-02-12T06:16:00Z,13.702,2,0.0
2008-02-12T09:16:00Z,13.622,2,0.0
2008-02-12T12:16:00Z,13.594,2,0.0
2008-02-12T15:16:00Z,13.701,2,0.0
2008-02-12T18:16:00Z,13.847,2,0.0
2008-02-12T21:16:00Z,13.84,2,0.0
2008-02-13T00:16:00Z,13.813,2,0.0
2008-02-13T03:16:00Z,13.745,2,0.0
2008-02-13T06:16:00Z,13.871,2,0.0
2008-02-13T09:16:00Z,13.794,2,0.0
2008-02-13T12:16:00Z,13.797,2,0.0
2008-02-13T15:16:00Z,13.884,2,0.0
2008-02-13T18:16:00Z,13.965,2,0.0
2008-02-13T21:16:00Z,13.988,2,0.0
2008-02-14T00:16:00Z,13.912,2,0.0
2008-02-14T03:16:00Z,13.882,2,0.0
2008-02-14T06:16:00Z,13.806,2,0.0
2008-02-14T09:16:00Z,13.614,2,0.0
2008-02-14T12:16:00Z,13.499,2,0.0
2008-02-14T15:16:00Z,13.507,2,0.0
2008-02-14T18:16:00Z,13.708,2,0.0
2008-02-14T21:16:00Z,13.82,2,0.0
2008-02-15T00:16:00Z,13.521,2,0.0
2008-02-15T03:16:00Z,13.694,2,0.0
2008-02-15T06:16:00Z,13.674,2,0.0
2008-02-15T09:16:00Z,13.651,2,0.0
2008-02-15T12:16:00Z,13.534,2,0.0
2008-02-15T15:16:00Z,13.587,2,0.0
2008-02-15T18:16:00Z,13.781,2,0.0
2008-02-15T21:16:00Z,13.818,2,0.0
2008-02-16T00:16:00Z,13.738,2,0.0
2008-02-16T03:16:00Z,13.568,2,0.0
2008-02-16T06:16:00Z,13.702,2,0.0
2008-02-16T09:16:00Z,13.733,2,0.0
2008-02-16T12:16:00Z,13.594,2,0.0
2008-02-16T15:16:00Z,13.57,2,0.0
2008-02-16T18:16:00Z,13.758,2,0.0
2008-02-16T21:16:00Z,13.949,2,0.0
2008-02-17T00:16:00Z,13.979,2,0.0
2008-02-17T03:16:00Z,13.615,2,0.0
2008-02-17T06:16:00Z,13.752,2,0.0
2008-02-17T09:16:00Z,13.811,2,0.0
2008-02-17T12:16:00Z,13.721,2,0.0
2008-02-17T15:16:00Z,13.915,2,0.0
2008-02-17T18:16:00Z,14.125,2,0.0
2008-02-17T21:16:00Z,14.492,2,0.0
2008-02-18T00:16:00Z,14.152,2,0.0
2008-02-18T03:16:00Z,14.067,2,0.0
2008-02-18T06:16:00Z,14.091,2,0.0
2008-02-18T09:16:00Z,14.057,2,0.0
2008-02-18T12:16:00Z,14.017,2,0.0
2008-02-18T15:16:00Z,14.116,2,0.0
2008-02-18T18:16:00Z,14.108,2,0.0
2008-02-18T21:16:00Z,14.307,2,0.0
2008-02-19T00:16:00Z,14.141,2,0.0
2008-02-19T03:16:00Z,14.071,2,0.0
2008-02-19T06:16:00Z,14.015,2,0.0
2008-02-19T09:16:00Z,13.94,2,0.0
2008-02-19T12:16:00Z,13.933,2,0.0
2008-02-19T15:16:00Z,13.928,2,0.0
2008-02-19T18:16:00Z,14.068,2,0.0
2008-02-19T21:16:00Z,14.157,2,0.0
2008-02-20T00:16:00Z,14.008,2,0.0
2008-02-20T03:16:00Z,13.906,2,0.0
2008-02-20T06:16:00Z,13.834,2,0.0
2008-02-20T09:16:00Z,13.862,2,0.0
2008-02-20T12:16:00Z,13.875,2,0.0
2008-02-20T15:16:00Z,13.85,2,0.0
2008-02-20T18:16:00Z,14.048,2,0.0
2008-02-20T21:16:00Z,14.044,2,0.0
2008-02-21T00:16:00Z,13.93,2,0.0
2008-02-21T03:16:00Z,13.947,2,0.0
2008-02-21T06:16:00Z,13.962,2,0.0
2008-02-21T09:16:00Z,12.545,2,0.0
2008-02-21T12:16:00Z,12.617,2,0.0
2008-02-21T15:16:00Z,12.66,2,0.0
2008-02-21T18:16:00Z,12.916,2,0.0
2008-02-21T21:16:00Z,12.773,2,0.0
2008-02-22T00:16:00Z,12.727,2,0.0
2008-02-22T03:16:00Z,12.692,2,0.0
2008-02-22T06:16:00Z,12.675,2,0.0
2008-02-22T09:16:00Z,12.668,2,0.0
2008-02-22T12:16:00Z,12.649,2,0.0
2008-02-22T15:16:00Z,12.678,2,0.0
2008-02-22T18:16:00Z,12.712,2,0.0
2008-02-22T21:16:00Z,12.761,2,0.0
2008-02-23T00:16:00Z,12.767,2,0.0
2008-02-23T03:16:00Z,12.8,2,0.0
2008-02-23T06:16:00Z,12.734,2,0.0
2008-02-23T09:16:00Z,12.73,2,0.0
2008-02-23T12:16:00Z,12.757,2,0.0
2008-02-23T15:16:00Z,12.777,2,0.0
2008-02-23T18:16:00Z,12.913,2,0.0
2008-02-23T21:16:00Z,13.425,2,0.0
2008-02-24T00:16:00Z,13.075,2,0.0
2008-02-24T03:16:00Z,13.009,2,0.0
2008-02-24T06:16:00Z,13.025,2,0.0
2008-02-24T09:16:00Z,12.926,2,0.0
2008-02-24T12:16:00Z,12.9,2,0.0
2008-02-24T15:16:00Z,13.026,2,0.0
2008-02-24T18:16:00Z,13.067,2,0.0
2008-02-24T21:16:00Z,13.246,2,0.0
2008-02-25T00:16:00Z,13.266,2,0.0
2008-02-25T03:16:00Z,13.087,2,0.0
2008-02-25T06:16:00Z,12.949,2,0.0
2008-02-25T09:16:00Z,13.197,2,0.0
2008-02-25T12:16:00Z,13.306,2,0.0
2008-02-25T15:16:00Z,13.103,2,0.0
2008-02-25T18:16:00Z,13.283,2,0.0
2008-02-25T21:16:00Z,13.657,2,0.0
2008-02-26T00:16:00Z,13.515,2,0.0
2008-02-26T03:16:00Z,13.261,2,0.0
2008-09-17T03:17:00Z,28.23,2,0.0
2008-09-17T06:17:00Z,28.193,2,0.0
2008-09-17T09:17:00Z,28.112,2,0.0
2008-09-17T12:17:00Z,27.998,2,0.0
2008-09-17T15:17:00Z,28.074,2,0.0
2008-09-17T18:17:00Z,28.241,2,0.0
2008-09-17T21:17:00Z,28.247,2,0.0
2008-09-18T00:17:00Z,28.461,2,0.0
2008-09-18T03:17:00Z,28.315,2,0.0
2008-09-18T06:17:00Z,28.292,2,0.0
2008-09-18T09:17:00Z,28.191,2,0.0
2008-09-18T12:17:00Z,28.137,2,0.0
2008-09-18T15:17:00Z,28.156,2,0.0
2008-09-18T18:17:00Z,28.135,2,0.0
2008-09-18T21:17:00Z,28.108,2,0.0
2008-09-19T00:17:00Z,28.036,2,0.0
2008-09-19T03:17:00Z,27.967,2,0.0
2008-09-19T06:17:00Z,27.904,2,0.0
2008-09-19T09:17:00Z,27.877,2,0.0
2008-09-19T12:17:00Z,27.833,2,0.0
2008-09-19T15:17:00Z,27.799,2,0.0
2008-09-19T18:17:00Z,27.86,2,0.0
2008-09-19T21:17:00Z,27.809,2,0.0
2008-09-20T00:17:00Z,27.762,2,0.0
2008-09-20T03:17:00Z,27.727,2,0.0
2008-09-20T06:17:00Z,27.662,2,0.0
2008-09-20T09:17:00Z,27.658,2,0.0
2008-09-20T12:17:00Z,27.604,2,0.0
2008-09-20T15:17:00Z,27.592,2,0.0
2008-09-20T18:17:00Z,27.59,2,0.0
2008-09-20T21:17:00Z,27.543,2,0.0
2008-09-21T00:17:00Z,27.488,2,0.0
2008-09-21T03:17:00Z,27.445,2,0.0
2008-09-21T06:17:00Z,27.393,2,0.0
2008-09-21T09:17:00Z,27.304,2,0.0
2008-09-21T12:17:00Z,27.253,2,0.0
2008-09-21T15:17:00Z,27.26,2,0.0
2008-09-21T18:17:00Z,27.282,2,0.0
2008-09-21T21:17:00Z,27.207,2,0.0
2008-09-22T00:17:00Z,27.106,2,0.0
2008-09-22T03:17:00Z,27.089,2,0.0
2008-09-22T06:17:00Z,27.07,2,0.0
2008-09-22T09:17:00Z,27.038,2,0.0
2008-09-22T12:17:00Z,26.98,2,0.0
2008-09-22T15:17:00Z,26.979,2,0.0
2008-09-22T18:17:00Z,27.052,2,0.0
2008-09-22T21:17:00Z,26.997,2,0.0
2008-09-23T00:17:00Z,26.925,2,0.0
2008-09-23T03:17:00Z,26.908,2,0.0
2008-09-23T06:17:00Z,26.845,2,0.0
2008-09-23T09:17:00Z,26.8,2,0.0
2008-09-23T12:17:00Z,26.722,2,0.0
2008-09-23T15:17:00Z,26.741,2,0.0
2008-09-23T18:17:00Z,26.76,2,0.0
2008-09-23T21:17:00Z,26.71,2,0.0
2008-09-24T00:17:00Z,26.607,2,0.0
2008-09-24T03:17:00Z,26.505,2,0.0
2008-09-24T06:17:00Z,26.395,2,0.0
2008-09-24T09:17:00Z,26.345,2,0.0
2008-09-24T12:17:00Z,26.266,2,0.0
2008-09-24T15:17:00Z,26.164,2,0.0
2008-09-24T18:17:00Z,26.123,2,0.0
2008-09-24T21:17:00Z,26.074,2,0.0
2008-09-25T00:17:00Z,26.004,2,0.0
2008-09-25T03:17:00Z,25.878,2,0.0
2008-09-25T06:17:00Z,25.732,2,0.0
2008-09-25T09:17:00Z,25.657,2,0.0
2008-09-25T12:17:00Z,25.572,2,0.0
2008-09-25T15:17:00Z,25.511,2,0.0
2008-09-25T18:17:00Z,25.41,2,0.0
2008-09-25T21:17:00Z,25.38,2,0.0
2008-09-26T00:17:00Z,25.318,2,0.0
2008-09-26T03:17:00Z,25.221,2,0.0
2008-09-26T06:17:00Z,25.168,2,0.0
2008-09-26T09:17:00Z,25.178,2,0.0
2008-09-26T12:17:00Z,25.142,2,0.0
2008-09-26T15:17:00Z,25.072,2,0.0
2008-09-26T18:17:00Z,25.224,2,0.0
2008-09-26T21:17:00Z,25.266,2,0.0
2008-09-27T00:17:00Z,25.238,2,0.0
2008-09-27T03:17:00Z,25.16,2,0.0
2008-09-27T06:17:00Z,25.113,2,0.0
2008-09-27T09:17:00Z,25.131,2,0.0
2008-09-27T12:17:00Z,25.107,2,0.0
2008-09-27T15:17:00Z,25.128,2,0.0
2008-09-27T18:17:00Z,25.299,2,0.0
2008-09-27T21:17:00Z,25.389,2,0.0
2008-09-28T00:17:00Z,25.279,2,0.0
2008-09-28T03:17:00Z,25.244,2,0.0
2008-09-28T06:17:00Z,25.19,2,0.0
2008-09-28T09:17:00Z,25.193,2,0.0
2008-09-28T12:17:00Z,25.23,2,0.0
2008-09-28T15:17:00Z,25.288,2,0.0
2008-09-28T18:17:00Z,25.351,2,0.0
2008-09-28T21:17:00Z,25.629,2,0.0
2008-09-29T00:17:00Z,25.38,2,0.0
2008-09-29T03:17:00Z,25.352,2,0.0
2008-09-29T06:17:00Z,25.269,2,0.0
2008-09-29T09:17:00Z,25.287,2,0.0
2008-09-29T12:17:00Z,25.329,2,0.0
2008-09-29T15:17:00Z,25.382,2,0.0
2008-09-29T18:17:00Z,25.453,2,0.0
2008-09-29T21:17:00Z,25.532,2,0.0
2008-09-30T00:17:00Z,25.531,2,0.0
2008-09-30T03:17:00Z,25.446,2,0.0
2008-09-30T06:17:00Z,25.365,2,0.0
2008-09-30T09:17:00Z,25.373,2,0.0
2008-09-30T12:17:00Z,25.418,2,0.0
2008-09-30T15:17:00Z,25.463,2,0.0
2008-09-30T18:17:00Z,25.505,2,0.0
2008-09-30T21:17:00Z,25.833,2,0.0
2008-10-01T00:17:00Z,25.509,2,0.0
2008-10-01T03:17:00Z,25.467,2,0.0
2008-10-01T06:17:00Z,25.403,2,0.0
2008-10-01T09:17:00Z,25.376,2,0.0
2008-10-01T12:17:00Z,25.428,2,0.0
2008-10-01T15:17:00Z,25.504,2,0.0
2008-10-01T18:17:00Z,25.609,2,0.0
2008-10-01T21:17:00Z,25.623,2,0.0
2008-10-02T00:17:00Z,25.565,2,0.0
2008-10-02T03:17:00Z,25.528,2,0.0
2008-10-02T06:17:00Z,25.373,2,0.0
2008-10-02T09:17:00Z,25.313,2,0.0
2008-10-02T12:17:00Z,25.245,2,0.0
2008-10-02T15:17:00Z,25.25,2,0.0
2008-10-02T18:17:00Z,25.326,2,0.0
2008-10-02T21:17:00Z,25.252,2,0.0
2008-10-03T00:17:00Z,25.244,2,0.0
2008-10-03T03:17:00Z,25.216,2,0.0
2008-10-03T06:17:00Z,25.157,2,0.0
2008-10-03T09:17:00Z,25.068,2,0.0
2008-10-03T12:17:00Z,25.097,2,0.0
2008-10-03T15:17:00Z,25.218,2,0.0
2008-10-03T18:17:00Z,25.41,2,0.0
2008-10-03T21:17:00Z,25.446,2,0.0
2008-10-04T00:17:00Z,25.266,2,0.0
2008-10-04T03:17:00Z,25.154,2,0.0
2008-10-04T06:17:00Z,25.14,2,0.0
2008-10-04T09:17:00Z,25.046,2,0.0
2008-10-04T12:17:00Z,25.07,2,0.0
2008-10-04T15:17:00Z,25.227,2,0.0
2008-10-04T18:17:00Z,25.3,2,0.0
2008-10-04T21:17:00Z,25.458,2,0.0
2008-10-05T00:17:00Z,25.243,2,0.0
2008-10-05T03:17:00Z,25.176,2,0.0
2008-10-05T06:17:00Z,25.146,2,0.0
2008-10-05T09:17:00Z,25.078,2,0.0
2008-10-05T12:17:00Z,25.04,2,0.0
2008-10-05T15:17:00Z,25.081,2,0.0
2008-10-05T18:17:00Z,25.142,2,0.0
2008-10-05T21:17:00Z,25.087,2,0.0
2008-10-06T00:17:00Z,25.015,2,0.0
2008-10-06T03:17:00Z,24.986,2,0.0
2008-10-06T06:17:00Z,24.982,2,0.0
2008-10-06T09:17:00Z,25.002,2,0.0
2008-10-06T12:17:00Z,25.024,2,0.0
2008-10-06T15:17:00Z,25.045,2,0.0
2008-10-06T18:17:00Z,25.077,2,0.0
2008-10-06T21:17:00Z,25.148,2,0.0
2008-10-07T00:17:00Z,25.04,2,0.0
2008-10-07T03:17:00Z,25.009,2,0.0
2008-10-07T06:17:00Z,24.988,2,0.0
2008-10-07T09:17:00Z,24.941,2,0.0
2008-10-07T12:17:00Z,24.939,2,0.0
2008-10-07T15:17:00Z,24.991,2,0.0
2008-10-07T18:17:00Z,25.078,2,0.0
2008-10-07T21:17:00Z,25.144,2,0.0
2008-10-08T00:17:00Z,24.961,2,0.0
2008-10-08T03:17:00Z,24.949,2,0.0
2008-10-08T06:17:00Z,24.948,2,0.0
2008-10-08T09:17:00Z,24.906,2,0.0
2008-10-08T12:17:00Z,24.847,2,0.0
2008-10-08T15:17:00Z,24.883,2,0.0
2008-10-08T18:17:00Z,24.944,2,0.0
2008-10-08T21:17:00Z,24.964,2,0.0
2008-10-09T00:17:00Z,24.915,2,0.0
2008-10-09T03:17:00Z,24.891,2,0.0
2008-10-09T06:17:00Z,24.903,2,0.0
2008-10-09T09:17:00Z,24.869,2,0.0
2008-10-09T12:17:00Z,24.845,2,0.0
2008-10-09T15:17:00Z,25.027,2,0.0
2008-10-09T18:17:00Z,25.296,2,0.0
2008-10-09T21:17:00Z,25.113,2,0.0
2008-10-10T00:17:00Z,25.021,2,0.0
2008-10-10T03:17:00Z,24.918,2,0.0
2008-10-10T06:17:00Z,24.915,2,0.0
2008-10-10T09:17:00Z,24.888,2,0.0
2008-10-10T12:17:00Z,24.862,2,0.0
2008-10-10T15:17:00Z,24.792,2,0.0
2008-10-10T18:17:00Z,24.927,2,0.0
2008-10-10T21:17:00Z,25.016,2,0.0
2008-10-11T00:17:00Z,24.938,2,0.0
2008-10-11T03:17:00Z,24.835,2,0.0
2008-10-11T06:17:00Z,24.826,2,0.0
2008-10-11T09:17:00Z,24.838,2,0.0
2008-10-11T12:17:00Z,24.784,2,0.0
2008-10-11T15:17:00Z,24.815,2,0.0
2008-10-11T18:17:00Z,24.857,2,0.0
2008-10-11T21:17:00Z,24.871,2,0.0
2008-10-12T00:17:00Z,24.828,2,0.0
2008-10-12T03:17:00Z,24.771,2,0.0
2008-10-12T06:17:00Z,24.711,2,0.0
2008-10-12T09:17:00Z,24.692,2,0.0
2008-10-12T12:17:00Z,24.674,2,0.0
2008-10-12T15:17:00Z,24.608,2,0.0
2008-10-12T18:17:00Z,24.568,2,0.0
2008-10-12T21:17:00Z,24.599,2,0.0
2008-10-13T00:17:00Z,24.584,2,0.0
2008-10-13T03:17:00Z,24.494,2,0.0
2008-10-13T06:17:00Z,24.458,2,0.0
2008-10-13T09:17:00Z,24.51,2,0.0
2008-10-13T12:17:00Z,24.504,2,0.0
2008-10-13T15:17:00Z,24.53,2,0.0
2008-10-13T18:17:00Z,24.578,2,0.0
2008-10-13T21:17:00Z,24.606,2,0.0
2008-10-14T00:17:00Z,24.593,2,0.0
2008-10-14T03:17:00Z,24.534,2,0.0
2008-10-14T06:17:00Z,24.52,2,0.0
2008-10-14T09:17:00Z,24.528,2,0.0
2008-10-14T12:17:00Z,24.518,2,0.0
2008-10-14T15:17:00Z,24.512,2,0.0
2008-10-14T18:17:00Z,24.554,2,0.0
2008-10-14T21:17:00Z,24.622,2,0.0
2008-10-15T00:17:00Z,24.58,2,0.0
2008-10-15T03:17:00Z,24.545,2,0.0
2008-10-15T06:17:00Z,24.495,2,0.0
2008-10-15T09:17:00Z,24.471,2,0.0
2008-10-15T12:17:00Z,24.465,2,0.0
2008-10-15T15:17:00Z,24.554,2,0.0
2008-10-15T18:17:00Z,24.6,2,0.0
2008-10-15T21:17:00Z,24.699,2,0.0
2008-10-16T00:17:00Z,24.634,2,0.0
2008-10-16T03:17:00Z,24.609,2,0.0
2008-10-16T06:17:00Z,24.524,2,0.0
2008-10-16T09:17:00Z,24.508,2,0.0
2008-10-16T12:17:00Z,24.546,2,0.0
2008-10-16T15:17:00Z,24.62,2,0.0
2008-10-16T18:17:00Z,24.685,2,0.0
2008-10-16T21:17:00Z,24.811,2,0.0
2008-10-17T00:17:00Z,24.68,2,0.0
2008-10-17T03:17:00Z,24.654,2,0.0
2008-10-17T06:17:00Z,24.586,2,0.0
2008-10-17T09:17:00Z,24.549,2,0.0
2008-10-17T12:17:00Z,24.562,2,0.0
2008-10-17T15:17:00Z,24.597,2,0.0
2008-10-17T18:17:00Z,24.665,2,0.0
2008-10-17T21:17:00Z,24.718,2,0.0
2008-10-18T00:17:00Z,24.59,2,0.0
2008-10-18T03:17:00Z,24.587,2,0.0
2008-10-18T06:17:00Z,24.573,2,0.0
2008-10-18T09:17:00Z,24.523,2,0.0
2008-10-18T12:17:00Z,24.529,2,0.0
2008-10-18T15:17:00Z,24.534,2,0.0
2008-10-18T18:17:00Z,24.507,2,0.0
2008-10-18T21:17:00Z,24.411,2,0.0
2008-10-19T00:17:00Z,24.369,2,0.0
2008-10-19T03:17:00Z,24.29,2,0.0
2008-10-19T06:17:00Z,24.21,2,0.0
2008-10-19T09:17:00Z,24.037,2,0.0
2008-10-19T12:17:00Z,23.944,2,0.0
2008-10-19T15:17:00Z,23.848,2,0.0
2008-10-19T18:17:00Z,23.858,2,0.0
2008-10-19T21:17:00Z,23.822,2,0.0
2008-10-20T00:17:00Z,23.688,2,0.0
2008-10-20T03:17:00Z,23.656,2,0.0
2008-10-20T06:17:00Z,23.621,2,0.0
2008-10-20T09:17:00Z,23.529,2,0.0
2008-10-20T12:17:00Z,23.495,2,0.0
2008-10-20T15:17:00Z,23.489,2,0.0
2008-10-20T18:17:00Z,23.546,2,0.0
2008-10-20T21:17:00Z,23.534,2,0.0
2008-10-21T00:17:00Z,23.413,2,0.0
2008-10-21T03:17:00Z,23.385,2,0.0
2008-10-21T06:17:00Z,23.371,2,0.0
2008-10-21T09:17:00Z,23.326,2,0.0
2008-10-21T12:17:00Z,23.246,2,0.0
2008-10-21T15:17:00Z,23.324,2,0.0
2008-10-21T18:17:00Z,23.521,2,0.0
2008-10-21T21:17:00Z,23.615,2,0.0
2008-10-22T00:17:00Z,23.387,2,0.0
2008-10-22T03:17:00Z,23.341,2,0.0
2008-10-22T06:17:00Z,23.387,2,0.0
2008-10-22T09:17:00Z,23.32,2,0.0
2008-10-22T12:17:00Z,23.226,2,0.0
2008-10-22T15:17:00Z,23.292,2,0.0
2008-10-22T18:17:00Z,23.37,2,0.0
2008-10-22T21:17:00Z,23.355,2,0.0
2008-10-23T00:17:00Z,23.214,2,0.0
2008-10-23T03:17:00Z,23.178,2,0.0
2008-10-23T06:17:00Z,23.128,2,0.0
2008-10-23T09:17:00Z,23.107,2,0.0
2008-10-23T12:17:00Z,23.057,2,0.0
2008-10-23T15:17:00Z,22.899,2,0.0
2008-10-23T18:17:00Z,22.946,2,0.0
2008-10-23T21:17:00Z,22.998,2,0.0
2008-10-24T00:17:00Z,22.905,2,0.0
2008-10-24T03:17:00Z,22.813,2,0.0
2008-10-24T06:17:00Z,22.78,2,0.0
2008-10-24T09:17:00Z,22.828,2,0.0
2008-10-24T12:17:00Z,22.69,2,0.0
2008-10-24T15:17:00Z,22.623,2,0.0
2008-10-24T18:17:00Z,22.601,2,0.0
2008-10-24T21:17:00Z,22.697,2,0.0
2008-10-25T00:17:00Z,22.646,2,0.0
2008-10-25T03:17:00Z,22.344,2,0.0
2008-10-25T06:17:00Z,22.391,2,0.0
2008-10-25T09:17:00Z,22.581,2,0.0
2008-10-25T12:17:00Z,22.535,2,0.0
2008-10-25T15:17:00Z,22.436,2,0.0
2008-10-25T18:17:00Z,22.525,2,0.0
2008-10-25T21:17:00Z,22.576,2,0.0
2008-10-26T00:17:00Z,22.539,2,0.0
2008-10-26T03:17:00Z,22.428,2,0.0
2008-10-26T06:17:00Z,22.38,2,0.0
2008-10-26T09:17:00Z,22.378,2,0.0
2008-10-26T12:17:00Z,22.338,2,0.0
2008-10-26T15:17:00Z,22.262,2,0.0
2008-10-26T18:17:00Z,22.288,2,0.0
2008-10-26T21:17:00Z,22.419,2,0.0
2008-10-27T00:17:00Z,22.387,2,0.0
2008-10-27T03:17:00Z,22.215,2,0.0
2008-10-27T06:17:00Z,22.141,2,0.0
2008-10-27T09:17:00Z,22.233,2,0.0
2008-10-27T12:17:00Z,22.207,2,0.0
2008-10-27T15:17:00Z,22.094,2,0.0
2008-10-27T18:17:00Z,22.07,2,0.0
2008-10-27T21:17:00Z,22.117,2,0.0
2008-10-28T00:17:00Z,22.076,2,0.0
2008-10-28T03:17:00Z,21.86,2,0.0
2008-10-28T06:17:00Z,21.682,2,0.0
2008-10-28T09:17:00Z,21.757,2,0.0
2008-10-28T12:17:00Z,21.729,2,0.0
2008-10-28T15:17:00Z,21.611,2,0.0
